2023-03-12 20:34:33.047904 [INFO   ] [APP] application started
2023-03-12 20:36:01.691663 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146700; bid volumes: 10000
2023-03-12 20:36:01.696232 [INFO   ] [AUTO] error with order 93: price is not a multiple of tick size
2023-03-12 20:36:01.696502 [INFO   ] [AUTO] error with order 94: price is not a multiple of tick size
2023-03-12 20:36:01.923452 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 2400; bid prices: 146900; bid volumes: 15760
2023-03-12 20:36:01.924389 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:01.924433 [INFO   ] [AUTO] error with order 95: price is not a multiple of tick size
2023-03-12 20:36:01.924948 [INFO   ] [AUTO] error with order 96: price is not a multiple of tick size
2023-03-12 20:36:02.200152 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 15400; bid prices: 146800; bid volumes: 13780
2023-03-12 20:36:02.201762 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:02.227817 [INFO   ] [AUTO] error with order 97: price is not a multiple of tick size
2023-03-12 20:36:02.227861 [INFO   ] [AUTO] error with order 98: price is not a multiple of tick size
2023-03-12 20:36:02.377385 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 13790
2023-03-12 20:36:02.377459 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:02.719661 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 2020
2023-03-12 20:36:02.721107 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:02.721206 [INFO   ] [AUTO] error with order 99: price is not a multiple of tick size
2023-03-12 20:36:02.723704 [INFO   ] [AUTO] error with order 100: price is not a multiple of tick size
2023-03-12 20:36:02.932065 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 3000; bid prices: 146900; bid volumes: 14790
2023-03-12 20:36:02.932294 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 152
2023-03-12 20:36:02.934978 [INFO   ] [AUTO] error with order 101: price is not a multiple of tick size
2023-03-12 20:36:02.935289 [INFO   ] [AUTO] error with order 102: price is not a multiple of tick size
2023-03-12 20:36:03.061492 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146700; bid volumes: 41
2023-03-12 20:36:03.183863 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 11400; bid prices: 146900; bid volumes: 4020
2023-03-12 20:36:03.184167 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:03.185276 [INFO   ] [AUTO] error with order 103: price is not a multiple of tick size
2023-03-12 20:36:03.186134 [INFO   ] [AUTO] error with order 104: price is not a multiple of tick size
2023-03-12 20:36:03.457965 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 13000; bid prices: 146800; bid volumes: 9020
2023-03-12 20:36:03.458114 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:03.459000 [INFO   ] [AUTO] error with order 105: price is not a multiple of tick size
2023-03-12 20:36:03.459263 [INFO   ] [AUTO] error with order 106: price is not a multiple of tick size
2023-03-12 20:36:03.640844 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 4400; bid prices: 146800; bid volumes: 11800
2023-03-12 20:36:03.641423 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 128; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:03.641465 [INFO   ] [AUTO] error with order 107: price is not a multiple of tick size
2023-03-12 20:36:03.641979 [INFO   ] [AUTO] error with order 108: price is not a multiple of tick size
2023-03-12 20:36:03.925357 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 14400; bid prices: 146900; bid volumes: 2000
2023-03-12 20:36:03.925533 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 128; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:03.926600 [INFO   ] [AUTO] error with order 109: price is not a multiple of tick size
2023-03-12 20:36:03.926906 [INFO   ] [AUTO] error with order 110: price is not a multiple of tick size
2023-03-12 20:36:04.107444 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 950; bid prices: 0; bid volumes: 0
2023-03-12 20:36:04.141693 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 10050; bid prices: 147000; bid volumes: 4020
2023-03-12 20:36:04.141865 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 128; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:04.144912 [INFO   ] [AUTO] error with order 111: price is not a multiple of tick size
2023-03-12 20:36:04.145191 [INFO   ] [AUTO] error with order 112: price is not a multiple of tick size
2023-03-12 20:36:04.463213 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 12400; bid prices: 146900; bid volumes: 2000
2023-03-12 20:36:04.463750 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 75; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:04.463794 [INFO   ] [AUTO] error with order 113: price is not a multiple of tick size
2023-03-12 20:36:04.464149 [INFO   ] [AUTO] error with order 114: price is not a multiple of tick size
2023-03-12 20:36:04.697656 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 11400; bid prices: 146900; bid volumes: 13020
2023-03-12 20:36:04.698687 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 75; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:04.698735 [INFO   ] [AUTO] error with order 115: price is not a multiple of tick size
2023-03-12 20:36:04.700138 [INFO   ] [AUTO] error with order 116: price is not a multiple of tick size
2023-03-12 20:36:04.962194 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 11400; bid prices: 146900; bid volumes: 3000
2023-03-12 20:36:04.962336 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 75; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:04.962539 [INFO   ] [AUTO] error with order 117: price is not a multiple of tick size
2023-03-12 20:36:04.963033 [INFO   ] [AUTO] error with order 118: price is not a multiple of tick size
2023-03-12 20:36:05.175311 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 12400; bid prices: 146900; bid volumes: 20
2023-03-12 20:36:05.175518 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 75; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:05.178312 [INFO   ] [AUTO] error with order 119: price is not a multiple of tick size
2023-03-12 20:36:05.178702 [INFO   ] [AUTO] error with order 120: price is not a multiple of tick size
2023-03-12 20:36:05.259317 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 19; bid prices: 0; bid volumes: 0
2023-03-12 20:36:05.378623 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 1000
2023-03-12 20:36:05.414548 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 3010; bid prices: 146700; bid volumes: 15760
2023-03-12 20:36:05.414892 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 56; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:05.416113 [INFO   ] [AUTO] error with order 121: price is not a multiple of tick size
2023-03-12 20:36:05.416998 [INFO   ] [AUTO] error with order 122: price is not a multiple of tick size
2023-03-12 20:36:05.708068 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 146900; ask volumes: 1010; bid prices: 0; bid volumes: 0
2023-03-12 20:36:05.718635 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 5400; bid prices: 146900; bid volumes: 3000
2023-03-12 20:36:05.719428 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 56; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:05.720445 [INFO   ] [AUTO] error with order 123: price is not a multiple of tick size
2023-03-12 20:36:05.721165 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 12; bid prices: 0; bid volumes: 0
2023-03-12 20:36:05.721278 [INFO   ] [AUTO] error with order 124: price is not a multiple of tick size
2023-03-12 20:36:05.886520 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 2000
2023-03-12 20:36:05.967295 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146800; ask volumes: 1000; bid prices: 146600; bid volumes: 23800
2023-03-12 20:36:05.967930 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:05.968808 [INFO   ] [AUTO] error with order 125: price is not a multiple of tick size
2023-03-12 20:36:05.969334 [INFO   ] [AUTO] error with order 126: price is not a multiple of tick size
2023-03-12 20:36:06.177237 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 146900; ask volumes: 1000; bid prices: 146700; bid volumes: 14740
2023-03-12 20:36:06.177497 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:06.178456 [INFO   ] [AUTO] error with order 127: price is not a multiple of tick size
2023-03-12 20:36:06.179116 [INFO   ] [AUTO] error with order 128: price is not a multiple of tick size
2023-03-12 20:36:06.442522 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10400; bid prices: 146800; bid volumes: 10000
2023-03-12 20:36:06.443114 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:06.445256 [INFO   ] [AUTO] error with order 129: price is not a multiple of tick size
2023-03-12 20:36:06.445798 [INFO   ] [AUTO] error with order 130: price is not a multiple of tick size
2023-03-12 20:36:06.627561 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 1000; bid prices: 146800; bid volumes: 11740
2023-03-12 20:36:06.627968 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:06.628863 [INFO   ] [AUTO] error with order 131: price is not a multiple of tick size
2023-03-12 20:36:06.629764 [INFO   ] [AUTO] error with order 132: price is not a multiple of tick size
2023-03-12 20:36:06.802020 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 146900; bid volumes: 9000
2023-03-12 20:36:06.884658 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 10000; bid prices: 146800; bid volumes: 11740
2023-03-12 20:36:06.885724 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:06.886828 [INFO   ] [AUTO] error with order 133: price is not a multiple of tick size
2023-03-12 20:36:06.888852 [INFO   ] [AUTO] error with order 134: price is not a multiple of tick size
2023-03-12 20:36:07.191769 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147000; ask volumes: 2400; bid prices: 146800; bid volumes: 5740
2023-03-12 20:36:07.192159 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:07.192597 [INFO   ] [AUTO] error with order 135: price is not a multiple of tick size
2023-03-12 20:36:07.193740 [INFO   ] [AUTO] error with order 136: price is not a multiple of tick size
2023-03-12 20:36:07.412140 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2050; bid prices: 147000; bid volumes: 13740
2023-03-12 20:36:07.412366 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:07.412516 [INFO   ] [AUTO] error with order 137: price is not a multiple of tick size
2023-03-12 20:36:07.412790 [INFO   ] [AUTO] error with order 138: price is not a multiple of tick size
2023-03-12 20:36:07.655987 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 2000; bid prices: 147000; bid volumes: 15740
2023-03-12 20:36:07.656531 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 149
2023-03-12 20:36:07.656572 [INFO   ] [AUTO] error with order 139: price is not a multiple of tick size
2023-03-12 20:36:07.657051 [INFO   ] [AUTO] error with order 140: price is not a multiple of tick size
2023-03-12 20:36:07.857235 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 146600; bid volumes: 65
2023-03-12 20:36:07.888495 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1400; bid prices: 147000; bid volumes: 1990
2023-03-12 20:36:07.889166 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:07.891343 [INFO   ] [AUTO] error with order 141: price is not a multiple of tick size
2023-03-12 20:36:07.891397 [INFO   ] [AUTO] error with order 142: price is not a multiple of tick size
2023-03-12 20:36:08.144498 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 1400; bid prices: 147000; bid volumes: 1260
2023-03-12 20:36:08.145340 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:08.147680 [INFO   ] [AUTO] error with order 143: price is not a multiple of tick size
2023-03-12 20:36:08.147784 [INFO   ] [AUTO] error with order 144: price is not a multiple of tick size
2023-03-12 20:36:08.322256 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147100; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-12 20:36:08.430444 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147100; ask volumes: 8400; bid prices: 146900; bid volumes: 10700
2023-03-12 20:36:08.430649 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:08.434116 [INFO   ] [AUTO] error with order 145: price is not a multiple of tick size
2023-03-12 20:36:08.435627 [INFO   ] [AUTO] error with order 146: price is not a multiple of tick size
2023-03-12 20:36:08.682072 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 4400; bid prices: 147000; bid volumes: 3700
2023-03-12 20:36:08.682558 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:08.684590 [INFO   ] [AUTO] error with order 147: price is not a multiple of tick size
2023-03-12 20:36:08.685423 [INFO   ] [AUTO] error with order 148: price is not a multiple of tick size
2023-03-12 20:36:08.993839 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 4000; bid prices: 147000; bid volumes: 13700
2023-03-12 20:36:08.995641 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:09.177606 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 15000; bid prices: 146900; bid volumes: 10700
2023-03-12 20:36:09.181141 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:09.181279 [INFO   ] [AUTO] error with order 149: price is not a multiple of tick size
2023-03-12 20:36:09.181624 [INFO   ] [AUTO] error with order 150: price is not a multiple of tick size
2023-03-12 20:36:09.377097 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 1430; bid prices: 0; bid volumes: 0
2023-03-12 20:36:09.475520 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 1570; bid prices: 147000; bid volumes: 16200
2023-03-12 20:36:09.476328 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 84
2023-03-12 20:36:09.480448 [INFO   ] [AUTO] error with order 151: price is not a multiple of tick size
2023-03-12 20:36:09.480786 [INFO   ] [AUTO] error with order 152: price is not a multiple of tick size
2023-03-12 20:36:09.643187 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147200; ask volumes: 570; bid prices: 147100; bid volumes: 10000
2023-03-12 20:36:09.644042 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 10084
2023-03-12 20:36:09.646316 [INFO   ] [AUTO] error with order 153: price is not a multiple of tick size
2023-03-12 20:36:09.647221 [INFO   ] [AUTO] error with order 154: price is not a multiple of tick size
2023-03-12 20:36:09.928500 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147200; ask volumes: 570; bid prices: 0; bid volumes: 0
2023-03-12 20:36:09.928630 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147400; ask volumes: 10400; bid prices: 147200; bid volumes: 1700
2023-03-12 20:36:09.928804 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146600; bid volumes: 10084
2023-03-12 20:36:09.931522 [INFO   ] [AUTO] error with order 155: price is not a multiple of tick size
2023-03-12 20:36:09.931545 [INFO   ] [AUTO] error with order 156: price is not a multiple of tick size
2023-03-12 20:36:10.215874 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147600; ask volumes: 1000; bid prices: 147400; bid volumes: 11690
2023-03-12 20:36:10.216786 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 146700; bid volumes: 10000
2023-03-12 20:36:10.220752 [INFO   ] [AUTO] error with order 157: price is not a multiple of tick size
2023-03-12 20:36:10.221965 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 146900; ask volumes: 44; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.222144 [INFO   ] [AUTO] error with order 158: price is not a multiple of tick size
2023-03-12 20:36:10.346764 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.372129 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147900; ask volumes: 230; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.419641 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 770; bid prices: 147800; bid volumes: 1000
2023-03-12 20:36:10.419926 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147000; ask volumes: 148; bid prices: 146900; bid volumes: 9956
2023-03-12 20:36:10.422365 [INFO   ] [AUTO] error with order 159: price is not a multiple of tick size
2023-03-12 20:36:10.422391 [INFO   ] [AUTO] error with order 160: price is not a multiple of tick size
2023-03-12 20:36:10.508613 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147000; ask volumes: 148; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.622182 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 147900; bid volumes: 1000
2023-03-12 20:36:10.657204 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147400; ask volumes: 18; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.660284 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 3400; bid prices: 147800; bid volumes: 10000
2023-03-12 20:36:10.660644 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:10.664013 [INFO   ] [AUTO] error with order 161: price is not a multiple of tick size
2023-03-12 20:36:10.664918 [INFO   ] [AUTO] error with order 162: price is not a multiple of tick size
2023-03-12 20:36:10.954629 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 2400; bid prices: 147800; bid volumes: 4680
2023-03-12 20:36:10.955483 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:10.962627 [INFO   ] [AUTO] error with order 163: price is not a multiple of tick size
2023-03-12 20:36:10.963232 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147900; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:10.964138 [INFO   ] [AUTO] error with order 164: price is not a multiple of tick size
2023-03-12 20:36:11.205415 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 12060
2023-03-12 20:36:11.207385 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:11.209280 [INFO   ] [AUTO] error with order 165: price is not a multiple of tick size
2023-03-12 20:36:11.209613 [INFO   ] [AUTO] error with order 166: price is not a multiple of tick size
2023-03-12 20:36:11.379442 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 11060
2023-03-12 20:36:11.379666 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:11.381743 [INFO   ] [AUTO] error with order 167: price is not a multiple of tick size
2023-03-12 20:36:11.382971 [INFO   ] [AUTO] error with order 168: price is not a multiple of tick size
2023-03-12 20:36:11.660987 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 147900; bid volumes: 11880
2023-03-12 20:36:11.661435 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 229; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:11.661657 [INFO   ] [AUTO] error with order 169: price is not a multiple of tick size
2023-03-12 20:36:11.662242 [INFO   ] [AUTO] error with order 170: price is not a multiple of tick size
2023-03-12 20:36:11.864876 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 148000; ask volumes: 430; bid prices: 0; bid volumes: 0
2023-03-12 20:36:11.970050 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148100; ask volumes: 12000; bid prices: 147900; bid volumes: 12000
2023-03-12 20:36:11.971185 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 325; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:11.973722 [INFO   ] [AUTO] order 172 filled for 46 lots at $147700 cents
2023-03-12 20:36:11.974143 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 147700; ask volumes: 46; bid prices: 0; bid volumes: 0
2023-03-12 20:36:11.974281 [INFO   ] [AUTO] hedge order 173 filled for 46 lots at $147900 average price in cents
2023-03-12 20:36:12.149925 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148100; ask volumes: 2000; bid prices: 148000; bid volumes: 2140
2023-03-12 20:36:12.151732 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:12.152483 [INFO   ] [AUTO] error with order 174: price is not a multiple of tick size
2023-03-12 20:36:12.152500 [INFO   ] [AUTO] error with order 175: price is not a multiple of tick size
2023-03-12 20:36:12.212582 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 148100; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:12.375554 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 148100; bid volumes: 1000
2023-03-12 20:36:12.432194 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148200; ask volumes: 10000; bid prices: 148000; bid volumes: 13810
2023-03-12 20:36:12.432770 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 10036
2023-03-12 20:36:12.438302 [INFO   ] [AUTO] error with order 176: price is not a multiple of tick size
2023-03-12 20:36:12.441298 [INFO   ] [AUTO] error with order 177: price is not a multiple of tick size
2023-03-12 20:36:12.606403 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 148200; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:12.684784 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 148100; bid volumes: 1120
2023-03-12 20:36:12.686528 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148100; ask volumes: 1000; bid prices: 148000; bid volumes: 3480
2023-03-12 20:36:12.687781 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 10036
2023-03-12 20:36:12.691569 [INFO   ] [AUTO] error with order 178: price is not a multiple of tick size
2023-03-12 20:36:12.692659 [INFO   ] [AUTO] error with order 179: price is not a multiple of tick size
2023-03-12 20:36:12.822773 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 148000; bid volumes: 1480
2023-03-12 20:36:12.959076 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 148000; ask volumes: 12000; bid prices: 147800; bid volumes: 1000
2023-03-12 20:36:12.959320 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:12.960231 [INFO   ] [AUTO] error with order 180: price is not a multiple of tick size
2023-03-12 20:36:12.960295 [INFO   ] [AUTO] error with order 181: price is not a multiple of tick size
2023-03-12 20:36:13.178082 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147700; ask volumes: 8000; bid prices: 147500; bid volumes: 7690
2023-03-12 20:36:13.178304 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:13.179400 [INFO   ] [AUTO] error with order 182: price is not a multiple of tick size
2023-03-12 20:36:13.180202 [INFO   ] [AUTO] error with order 183: price is not a multiple of tick size
2023-03-12 20:36:13.307422 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147700; ask volumes: 5000; bid prices: 0; bid volumes: 0
2023-03-12 20:36:13.400616 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147700; ask volumes: 1010; bid prices: 147500; bid volumes: 12700
2023-03-12 20:36:13.402132 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 36
2023-03-12 20:36:13.403007 [INFO   ] [AUTO] error with order 184: price is not a multiple of tick size
2023-03-12 20:36:13.403114 [INFO   ] [AUTO] error with order 185: price is not a multiple of tick size
2023-03-12 20:36:13.555334 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 147700; ask volumes: 1010; bid prices: 147700; bid volumes: 10
2023-03-12 20:36:13.696157 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 147900; ask volumes: 7000; bid prices: 147700; bid volumes: 1000
2023-03-12 20:36:13.696634 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 147700; ask volumes: 279; bid prices: 147600; bid volumes: 36
