2023-03-12 20:31:34,064 [INFO   ] [APP] exchange started with arguments={rtg.py, run, trader-2}
2023-03-12 20:36:20,884 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.978492 client_order_id=242 message='price is not a multiple of tick size'
2023-03-12 20:36:20,885 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=30.985701 client_order_id=243 message='price is not a multiple of tick size'
2023-03-12 20:36:21,136 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.230792 client_order_id=244 message='price is not a multiple of tick size'
2023-03-12 20:36:21,137 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.237207 client_order_id=245 message='price is not a multiple of tick size'
2023-03-12 20:36:21,443 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.537459 client_order_id=246 message='price is not a multiple of tick size'
2023-03-12 20:36:21,443 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.543766 client_order_id=247 message='price is not a multiple of tick size'
2023-03-12 20:36:21,878 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.976785 client_order_id=248 message='price is not a multiple of tick size'
2023-03-12 20:36:21,878 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=31.978932 client_order_id=249 message='price is not a multiple of tick size'
2023-03-12 20:36:22,184 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.284878 client_order_id=250 message='price is not a multiple of tick size'
2023-03-12 20:36:22,185 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.286221 client_order_id=251 message='price is not a multiple of tick size'
2023-03-12 20:36:22,447 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.545879 client_order_id=252 message='price is not a multiple of tick size'
2023-03-12 20:36:22,448 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.548659 client_order_id=253 message='price is not a multiple of tick size'
2023-03-12 20:36:22,654 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.750779 client_order_id=254 message='price is not a multiple of tick size'
2023-03-12 20:36:22,660 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.758326 client_order_id=255 message='price is not a multiple of tick size'
2023-03-12 20:36:22,899 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=32.999532 client_order_id=256 message='price is not a multiple of tick size'
2023-03-12 20:36:22,899 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.000287 client_order_id=257 message='price is not a multiple of tick size'
2023-03-12 20:36:23,217 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.317661 client_order_id=258 message='price is not a multiple of tick size'
2023-03-12 20:36:23,218 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.318371 client_order_id=259 message='price is not a multiple of tick size'
2023-03-12 20:36:23,460 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.560574 client_order_id=260 message='price is not a multiple of tick size'
2023-03-12 20:36:23,460 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.560969 client_order_id=261 message='price is not a multiple of tick size'
2023-03-12 20:36:23,631 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.732066 client_order_id=262 message='price is not a multiple of tick size'
2023-03-12 20:36:23,632 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.732402 client_order_id=263 message='price is not a multiple of tick size'
2023-03-12 20:36:23,895 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.995468 client_order_id=264 message='price is not a multiple of tick size'
2023-03-12 20:36:23,896 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=33.996389 client_order_id=265 message='price is not a multiple of tick size'
2023-03-12 20:36:24,239 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.339620 client_order_id=266 message='price is not a multiple of tick size'
2023-03-12 20:36:24,239 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.339944 client_order_id=267 message='price is not a multiple of tick size'
2023-03-12 20:36:24,463 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.563469 client_order_id=268 message='price is not a multiple of tick size'
2023-03-12 20:36:24,463 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.563925 client_order_id=269 message='price is not a multiple of tick size'
2023-03-12 20:36:24,706 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.804893 client_order_id=270 message='price is not a multiple of tick size'
2023-03-12 20:36:24,706 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.806746 client_order_id=271 message='price is not a multiple of tick size'
2023-03-12 20:36:24,878 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.978462 client_order_id=272 message='price is not a multiple of tick size'
2023-03-12 20:36:24,878 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=34.978854 client_order_id=273 message='price is not a multiple of tick size'
2023-03-12 20:36:25,277 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.373833 client_order_id=274 message='price is not a multiple of tick size'
2023-03-12 20:36:25,278 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.378346 client_order_id=275 message='price is not a multiple of tick size'
2023-03-12 20:36:25,409 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.483523 client_order_id=276 message='price is not a multiple of tick size'
2023-03-12 20:36:25,460 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.510623 client_order_id=277 message='price is not a multiple of tick size'
2023-03-12 20:36:25,634 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.731236 client_order_id=278 message='price is not a multiple of tick size'
2023-03-12 20:36:25,635 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=35.735845 client_order_id=279 message='price is not a multiple of tick size'
2023-03-12 20:36:25,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.052224 client_order_id=280 message='price is not a multiple of tick size'
2023-03-12 20:36:25,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.052626 client_order_id=281 message='price is not a multiple of tick size'
2023-03-12 20:36:26,217 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.318200 client_order_id=282 message='price is not a multiple of tick size'
2023-03-12 20:36:26,218 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.318727 client_order_id=283 message='price is not a multiple of tick size'
2023-03-12 20:36:26,401 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.501169 client_order_id=284 message='price is not a multiple of tick size'
2023-03-12 20:36:26,402 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.502639 client_order_id=285 message='price is not a multiple of tick size'
2023-03-12 20:36:26,677 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.776854 client_order_id=286 message='price is not a multiple of tick size'
2023-03-12 20:36:26,678 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=36.779047 client_order_id=287 message='price is not a multiple of tick size'
2023-03-12 20:36:26,917 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.016460 client_order_id=288 message='price is not a multiple of tick size'
2023-03-12 20:36:26,918 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.018564 client_order_id=289 message='price is not a multiple of tick size'
2023-03-12 20:36:27,455 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.555291 client_order_id=292 message='price is not a multiple of tick size'
2023-03-12 20:36:27,455 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.555623 client_order_id=293 message='price is not a multiple of tick size'
2023-03-12 20:36:27,641 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.737507 client_order_id=294 message='price is not a multiple of tick size'
2023-03-12 20:36:27,642 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=37.742350 client_order_id=295 message='price is not a multiple of tick size'
2023-03-12 20:36:28,184 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.284512 client_order_id=296 message='price is not a multiple of tick size'
2023-03-12 20:36:28,187 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.288059 client_order_id=297 message='price is not a multiple of tick size'
2023-03-12 20:36:28,471 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.569235 client_order_id=298 message='price is not a multiple of tick size'
2023-03-12 20:36:28,472 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.572447 client_order_id=299 message='price is not a multiple of tick size'
2023-03-12 20:36:28,664 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.764390 client_order_id=300 message='price is not a multiple of tick size'
2023-03-12 20:36:28,664 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=38.765006 client_order_id=301 message='price is not a multiple of tick size'
2023-03-12 20:36:28,961 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.061958 client_order_id=302 message='price is not a multiple of tick size'
2023-03-12 20:36:28,962 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.062502 client_order_id=303 message='price is not a multiple of tick size'
2023-03-12 20:36:29,151 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.243006 client_order_id=304 message='price is not a multiple of tick size'
2023-03-12 20:36:29,152 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.252559 client_order_id=305 message='price is not a multiple of tick size'
2023-03-12 20:36:29,472 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.572465 client_order_id=306 message='price is not a multiple of tick size'
2023-03-12 20:36:29,472 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.573188 client_order_id=307 message='price is not a multiple of tick size'
2023-03-12 20:36:29,670 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.770385 client_order_id=308 message='price is not a multiple of tick size'
2023-03-12 20:36:29,671 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.771363 client_order_id=309 message='price is not a multiple of tick size'
2023-03-12 20:36:29,896 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.996246 client_order_id=310 message='price is not a multiple of tick size'
2023-03-12 20:36:29,896 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=39.997126 client_order_id=311 message='price is not a multiple of tick size'
2023-03-12 20:36:30,144 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.244717 client_order_id=312 message='price is not a multiple of tick size'
2023-03-12 20:36:30,144 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.245195 client_order_id=313 message='price is not a multiple of tick size'
2023-03-12 20:36:30,416 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.516925 client_order_id=314 message='price is not a multiple of tick size'
2023-03-12 20:36:30,416 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.517296 client_order_id=315 message='price is not a multiple of tick size'
2023-03-12 20:36:30,632 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.733122 client_order_id=316 message='price is not a multiple of tick size'
2023-03-12 20:36:30,633 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=40.733689 client_order_id=317 message='price is not a multiple of tick size'
2023-03-12 20:36:30,964 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.059349 client_order_id=318 message='price is not a multiple of tick size'
2023-03-12 20:36:30,965 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.065624 client_order_id=319 message='price is not a multiple of tick size'
2023-03-12 20:36:31,156 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.256990 client_order_id=320 message='price is not a multiple of tick size'
2023-03-12 20:36:31,157 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.257462 client_order_id=321 message='price is not a multiple of tick size'
2023-03-12 20:36:31,449 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.549738 client_order_id=322 message='price is not a multiple of tick size'
2023-03-12 20:36:31,451 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.550538 client_order_id=323 message='price is not a multiple of tick size'
2023-03-12 20:36:31,712 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.809014 client_order_id=324 message='price is not a multiple of tick size'
2023-03-12 20:36:31,715 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=41.813551 client_order_id=325 message='price is not a multiple of tick size'
2023-03-12 20:36:32,017 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.051232 client_order_id=326 message='price is not a multiple of tick size'
2023-03-12 20:36:32,079 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.118686 client_order_id=327 message='price is not a multiple of tick size'
2023-03-12 20:36:32,156 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.256677 client_order_id=328 message='price is not a multiple of tick size'
2023-03-12 20:36:32,157 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.257493 client_order_id=329 message='price is not a multiple of tick size'
2023-03-12 20:36:32,481 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.574314 client_order_id=330 message='price is not a multiple of tick size'
2023-03-12 20:36:32,481 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.582124 client_order_id=331 message='price is not a multiple of tick size'
2023-03-12 20:36:32,706 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.806298 client_order_id=332 message='price is not a multiple of tick size'
2023-03-12 20:36:32,706 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=42.807234 client_order_id=333 message='price is not a multiple of tick size'
2023-03-12 20:36:32,920 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.019616 client_order_id=334 message='price is not a multiple of tick size'
2023-03-12 20:36:32,920 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.021125 client_order_id=335 message='price is not a multiple of tick size'
2023-03-12 20:36:33,176 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.276467 client_order_id=336 message='price is not a multiple of tick size'
2023-03-12 20:36:33,178 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.276837 client_order_id=337 message='price is not a multiple of tick size'
2023-03-12 20:36:33,397 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.496596 client_order_id=338 message='price is not a multiple of tick size'
2023-03-12 20:36:33,398 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.498385 client_order_id=339 message='price is not a multiple of tick size'
2023-03-12 20:36:33,659 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.759012 client_order_id=340 message='price is not a multiple of tick size'
2023-03-12 20:36:33,668 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=43.760352 client_order_id=341 message='price is not a multiple of tick size'
2023-03-12 20:36:33,933 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.029690 client_order_id=342 message='price is not a multiple of tick size'
2023-03-12 20:36:33,933 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.034157 client_order_id=343 message='price is not a multiple of tick size'
2023-03-12 20:36:34,173 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.271986 client_order_id=344 message='price is not a multiple of tick size'
2023-03-12 20:36:34,173 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.273723 client_order_id=345 message='price is not a multiple of tick size'
2023-03-12 20:36:34,654 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.754796 client_order_id=346 message='price is not a multiple of tick size'
2023-03-12 20:36:34,655 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.755347 client_order_id=347 message='price is not a multiple of tick size'
2023-03-12 20:36:34,885 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.983828 client_order_id=348 message='price is not a multiple of tick size'
2023-03-12 20:36:34,885 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=44.985970 client_order_id=349 message='price is not a multiple of tick size'
2023-03-12 20:36:35,442 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.542903 client_order_id=352 message='price is not a multiple of tick size'
2023-03-12 20:36:35,443 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.543344 client_order_id=353 message='price is not a multiple of tick size'
2023-03-12 20:36:35,643 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.741352 client_order_id=354 message='price is not a multiple of tick size'
2023-03-12 20:36:35,644 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.744563 client_order_id=355 message='price is not a multiple of tick size'
2023-03-12 20:36:35,889 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.988491 client_order_id=356 message='price is not a multiple of tick size'
2023-03-12 20:36:35,889 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=45.990048 client_order_id=357 message='price is not a multiple of tick size'
2023-03-12 20:36:36,188 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.287210 client_order_id=358 message='price is not a multiple of tick size'
2023-03-12 20:36:36,189 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.289463 client_order_id=359 message='price is not a multiple of tick size'
2023-03-12 20:36:36,399 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.494861 client_order_id=360 message='price is not a multiple of tick size'
2023-03-12 20:36:36,399 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.499954 client_order_id=361 message='price is not a multiple of tick size'
2023-03-12 20:36:36,678 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.778522 client_order_id=362 message='price is not a multiple of tick size'
2023-03-12 20:36:36,679 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=46.779424 client_order_id=363 message='price is not a multiple of tick size'
2023-03-12 20:36:36,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.051528 client_order_id=364 message='price is not a multiple of tick size'
2023-03-12 20:36:36,952 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.052898 client_order_id=365 message='price is not a multiple of tick size'
2023-03-12 20:36:37,151 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.251384 client_order_id=366 message='price is not a multiple of tick size'
2023-03-12 20:36:37,151 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.251694 client_order_id=367 message='price is not a multiple of tick size'
2023-03-12 20:36:37,431 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.531353 client_order_id=368 message='price is not a multiple of tick size'
2023-03-12 20:36:37,431 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.532246 client_order_id=369 message='price is not a multiple of tick size'
2023-03-12 20:36:37,682 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.782287 client_order_id=370 message='price is not a multiple of tick size'
2023-03-12 20:36:37,682 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=47.782667 client_order_id=371 message='price is not a multiple of tick size'
2023-03-12 20:36:37,905 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.005773 client_order_id=372 message='price is not a multiple of tick size'
2023-03-12 20:36:37,905 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.006144 client_order_id=373 message='price is not a multiple of tick size'
2023-03-12 20:36:38,214 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.315034 client_order_id=374 message='price is not a multiple of tick size'
2023-03-12 20:36:38,215 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.315428 client_order_id=375 message='price is not a multiple of tick size'
2023-03-12 20:36:38,403 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.503453 client_order_id=376 message='price is not a multiple of tick size'
2023-03-12 20:36:38,403 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.503766 client_order_id=377 message='price is not a multiple of tick size'
2023-03-12 20:36:38,718 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.818463 client_order_id=378 message='price is not a multiple of tick size'
2023-03-12 20:36:38,718 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=48.818799 client_order_id=379 message='price is not a multiple of tick size'
2023-03-12 20:36:38,982 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.081814 client_order_id=380 message='price is not a multiple of tick size'
2023-03-12 20:36:38,984 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.083394 client_order_id=381 message='price is not a multiple of tick size'
2023-03-12 20:36:39,160 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.260890 client_order_id=382 message='price is not a multiple of tick size'
2023-03-12 20:36:39,161 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.261431 client_order_id=383 message='price is not a multiple of tick size'
2023-03-12 20:36:39,458 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.559166 client_order_id=384 message='price is not a multiple of tick size'
2023-03-12 20:36:39,459 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.559544 client_order_id=385 message='price is not a multiple of tick size'
2023-03-12 20:36:39,651 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.751421 client_order_id=386 message='price is not a multiple of tick size'
2023-03-12 20:36:39,651 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=49.751947 client_order_id=387 message='price is not a multiple of tick size'
2023-03-12 20:36:39,931 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.029836 client_order_id=388 message='price is not a multiple of tick size'
2023-03-12 20:36:39,931 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.032114 client_order_id=389 message='price is not a multiple of tick size'
2023-03-12 20:36:40,196 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.296375 client_order_id=390 message='price is not a multiple of tick size'
2023-03-12 20:36:40,196 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.296754 client_order_id=391 message='price is not a multiple of tick size'
2023-03-12 20:36:40,403 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.503530 client_order_id=392 message='price is not a multiple of tick size'
2023-03-12 20:36:40,403 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=50.504019 client_order_id=393 message='price is not a multiple of tick size'
2023-03-12 20:36:40,943 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.041381 client_order_id=394 message='price is not a multiple of tick size'
2023-03-12 20:36:40,944 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.044338 client_order_id=395 message='price is not a multiple of tick size'
2023-03-12 20:36:41,164 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.265221 client_order_id=396 message='price is not a multiple of tick size'
2023-03-12 20:36:41,165 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.265629 client_order_id=397 message='price is not a multiple of tick size'
2023-03-12 20:36:41,466 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.566744 client_order_id=398 message='price is not a multiple of tick size'
2023-03-12 20:36:41,467 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.567555 client_order_id=399 message='price is not a multiple of tick size'
2023-03-12 20:36:41,721 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.819900 client_order_id=400 message='price is not a multiple of tick size'
2023-03-12 20:36:41,721 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=51.821609 client_order_id=401 message='price is not a multiple of tick size'
2023-03-12 20:36:41,953 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.051350 client_order_id=402 message='price is not a multiple of tick size'
2023-03-12 20:36:41,953 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.053796 client_order_id=403 message='price is not a multiple of tick size'
2023-03-12 20:36:42,221 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.321438 client_order_id=404 message='price is not a multiple of tick size'
2023-03-12 20:36:42,221 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.322069 client_order_id=405 message='price is not a multiple of tick size'
2023-03-12 20:36:42,440 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.540683 client_order_id=406 message='price is not a multiple of tick size'
2023-03-12 20:36:42,441 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.541480 client_order_id=407 message='price is not a multiple of tick size'
2023-03-12 20:36:42,657 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.757277 client_order_id=408 message='price is not a multiple of tick size'
2023-03-12 20:36:42,657 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.758045 client_order_id=409 message='price is not a multiple of tick size'
2023-03-12 20:36:42,880 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.978326 client_order_id=410 message='price is not a multiple of tick size'
2023-03-12 20:36:42,881 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=52.981816 client_order_id=411 message='price is not a multiple of tick size'
2023-03-12 20:36:43,202 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.302526 client_order_id=412 message='price is not a multiple of tick size'
2023-03-12 20:36:43,202 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.302846 client_order_id=413 message='price is not a multiple of tick size'
2023-03-12 20:36:43,464 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.564483 client_order_id=414 message='price is not a multiple of tick size'
2023-03-12 20:36:43,464 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.565256 client_order_id=415 message='price is not a multiple of tick size'
2023-03-12 20:36:43,654 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.736183 client_order_id=416 message='price is not a multiple of tick size'
2023-03-12 20:36:43,654 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=53.755002 client_order_id=417 message='price is not a multiple of tick size'
2023-03-12 20:36:43,937 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=54.037473 client_order_id=418 message='price is not a multiple of tick size'
2023-03-12 20:36:43,937 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=54.037816 client_order_id=419 message='price is not a multiple of tick size'
2023-03-12 20:36:44,166 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=54.262530 client_order_id=420 message='price is not a multiple of tick size'
2023-03-12 20:36:44,177 [INFO   ] [COMPETITOR] 'TraderTwo' sent error message: time=54.267004 client_order_id=421 message='price is not a multiple of tick size'
2023-03-12 20:36:44,309 [INFO   ] [APP] SIGTERM signal received - shutting down...
2023-03-12 20:36:44,309 [INFO   ] [APP] closing event loop
